pass_uid,user_freq,shop_num,time_num
1456562106,54,33,54
1457085174,54,32,54
1457141004,54,19,54
1458081245,54,32,54
1458275391,54,30,53
1460365377,54,42,54
1460444304,54,1,53
1460944991,54,33,54
146094999,54,9,54
1461554886,54,17,54
1461636489,54,23,54
1461707375,54,17,54
1462706325,54,36,53
1464014101,54,34,54
1464022894,54,40,54
1464107869,54,32,54
1464901640,54,20,54
1467384473,54,38,54
1467438344,54,32,53
1469095960,54,32,54
1469368192,54,24,53
1469783649,54,19,54
1470066110,54,27,54
1470702711,54,13,54
1471096668,54,7,54
1471780383,54,28,54
1472442876,54,32,54
1473529050,54,20,54
1475079974,54,40,54
1475292064,54,17,54
1475650050,54,23,54
14757733,54,15,54
1476604497,54,28,54
1476915216,54,34,54
147715669,54,33,54
147762823,54,29,54
1477700377,54,26,54
1477988287,54,23,54
1479995147,54,36,53
1480105866,54,15,54
1481068625,54,31,54
1481479431,54,22,54
1481541387,54,34,54
1482628570,54,9,54
1483195451,54,29,54
1483264937,54,23,54
1484148954,54,19,54
1484756372,54,24,54
1484930837,54,20,54
1484947464,54,27,54
1484950644,54,22,54
1485655113,54,39,54
1487604726,54,8,54
1488145451,54,9,54
1488787457,54,34,54
1489088989,54,27,54
1489090985,54,17,52
1489415529,54,25,54
1489731624,54,30,54
1489747869,54,14,54
1489979383,54,31,54
1490118882,54,43,54
1490475931,54,11,54
1491137823,54,29,54
1491208674,54,32,54
1491233107,54,15,54
149218178,54,17,48
1492298780,54,24,54
1493794429,54,30,54
1493916037,54,10,54
1495525323,54,15,53
1497778326,54,39,54
1499533348,54,3,54
1501422854,54,26,54
1502412462,54,22,54
1503019400,54,33,54
1503969830,54,34,54
1504000715,54,37,54
1504049259,54,17,54
1505085192,54,19,54
1505657615,54,23,54
1506550310,54,33,54
1506579756,54,14,54
1507885728,54,19,53
1508659188,54,29,54
1508689487,54,19,54
1508826065,54,10,54
150890322,54,2,54
1509162901,54,19,53
1509893130,54,34,54
1510355379,54,16,54
1512275358,54,16,54
1512463746,54,33,54
1512963050,54,22,54
151367263,54,21,54
1514390054,54,25,54
1517190731,54,25,54
1517274224,54,27,53
1517553980,54,31,54
1518308731,54,35,51
1518677346,54,13,54
1519220795,54,37,54
1522858611,54,10,54
1522865186,54,35,54
1522983741,54,7,54
1523371906,54,27,53
1523792321,54,34,53
1523959363,54,33,54
1523985287,54,20,54
1524183469,54,19,54
1525926582,54,21,54
1526155414,54,27,54
1526965116,54,24,54
1528210276,54,26,50
152830897,54,17,54
1528393693,54,22,54
152888903,54,29,54
1529114754,54,33,54
1529337904,54,30,54
1529433769,54,33,53
1532196008,54,13,54
1534258742,54,24,54
153507550,54,20,54
1535725016,54,38,54
153582327,54,29,54
1536705636,54,27,54
1536919100,54,19,54
153752047,54,30,54
1540020262,54,19,54
1541356656,54,29,53
1541421782,54,28,54
1541985859,54,34,54
154533847,54,27,54
1547880,54,35,54
1548711779,54,4,53
1548714628,54,36,54
1548763701,54,37,52
1549221089,54,21,54
1550000999,54,4,54
1551288091,54,33,54
1551341877,54,25,52
1553876892,54,17,54
1554584107,54,29,54
1555437299,54,26,54
1555478906,54,13,54
1555659044,54,21,54
1555709778,54,33,54
155633619,54,28,54
1556474409,54,20,54
1557263769,54,24,54
1557622983,54,20,54
1558671784,54,24,54
1558747202,54,26,54
1558972895,54,24,54
1559291041,54,25,54
1559479963,54,23,54
1559547650,54,29,53
1560312388,54,29,54
1560684805,54,29,54
1561729175,54,24,52
1561964721,54,29,54
1562124693,54,27,53
1562944749,54,27,54
1562945597,54,25,54
1563176101,54,42,54
1563573254,54,16,54
1563938356,54,31,54
1564844288,54,31,54
1565144625,54,27,54
1565410235,54,30,53
1565472165,54,32,54
1565543672,54,21,54
1565572509,54,9,54
156565195,54,23,54
1565932863,54,17,53
1566027158,54,31,53
1566353875,54,18,54
1566959572,54,25,54
1567251228,54,37,54
1567689622,54,16,54
1567936196,54,22,54
1568285917,54,18,54
1568349554,54,22,54
1568963499,54,20,54
1569609324,54,20,54
15697452,54,25,54
1569753357,54,13,53
1569765974,54,15,54
1569867341,54,24,54
1570088214,54,11,54
1570189352,54,14,54
1570326428,54,19,54
1571383796,54,36,54
1571502694,54,31,54
1571565654,54,30,54
1571689558,54,32,54
1572663079,54,24,53
1574355538,54,16,54
1574520939,54,22,54
1574541072,54,19,53
1575202948,54,19,54
1575354269,54,33,54
1576184036,54,24,53
1576313423,54,30,53
1576648957,54,26,53
1576711768,54,16,54
1577384520,54,29,54
1577743255,54,31,54
157829639,54,16,54
1578677857,54,17,54
157885596,54,26,54
1579531133,54,26,54
1579782884,54,28,52
1579930941,54,30,54
1579958304,54,20,54
1580117473,54,18,54
1580485365,54,21,54
1580711695,54,23,53
1581557218,54,19,54
1582577824,54,23,54
1582582828,54,30,54
1582843083,54,28,54
1583013206,54,18,53
1583090111,54,25,54
15831438,54,19,54
1583233089,54,27,54
1583440721,54,9,54
1583855447,54,19,52
1584314316,54,26,54
158465883,54,23,54
1585169040,54,26,54
1585984097,54,28,54
1586593579,54,27,53
1587465631,54,33,54
1587930179,54,34,54
1588105617,54,26,54
1590917751,54,28,53
1591215501,54,37,54
1591514278,54,42,54
1592581015,54,28,54
1593131591,54,15,54
1594341035,54,33,54
1594482167,54,13,54
1596492635,54,35,54
1597587016,54,14,39
159821822,54,23,54
1598220606,54,33,54
1598613765,54,20,54
159939290,54,34,53
1600131850,54,30,54
1600839149,54,38,54
160093876,54,22,54
1601425674,54,15,54
1601702126,54,25,54
1602228469,54,21,54
1603780205,54,16,54
1603794267,54,37,54
1604052225,54,26,53
1604494192,54,27,54
1604530898,54,20,54
1605351601,54,32,53
1606182412,54,27,54
1606352846,54,9,54
1606426122,54,25,54
1606442883,54,23,53
1607567369,54,29,53
1607877344,54,34,51
1608055691,54,23,54
160957517,54,28,54
1609737433,54,25,54
1610446624,54,30,53
1610836242,54,21,54
1611062330,54,29,54
1611209486,54,27,53
1611285397,54,31,54
1611302612,54,18,54
1611494261,54,27,53
1613511996,54,21,54
1614345817,54,37,54
1614528807,54,32,54
161461828,54,21,54
1614748832,54,20,54
1614961870,54,32,54
1615273422,54,26,54
1615645051,54,23,54
1616188274,54,36,54
1616233358,54,18,53
1616665317,54,32,54
1618675668,54,27,54
1618744901,54,32,54
1621131804,54,28,54
1621271864,54,24,54
1622444169,54,22,54
1622996623,54,19,54
1623100366,54,26,54
1623931531,54,30,54
162511861,54,32,53
1625149399,54,21,54
1625338648,54,7,47
1625523806,54,16,54
1625825198,54,17,54
1625940438,54,38,53
16272138,54,28,54
1627589035,54,17,54
1627739827,54,20,54
1628021650,54,14,52
1628249109,54,23,54
1628806127,54,9,54
162887905,54,30,54
1629449765,54,25,54
1630151634,54,34,54
1630162619,54,26,53
1631378290,54,16,54
1633059137,54,38,54
1633299674,54,8,54
16333040,54,30,54
1633325702,54,23,54
1633331381,54,25,53
1634306067,54,29,54
1634492803,54,22,54
163515603,54,41,54
1635467073,54,14,54
1636682287,54,9,50
1637170483,54,29,53
1637829285,54,2,53
1638116418,54,20,54
1639202861,54,24,54
1639759179,54,22,54
164104572,54,37,54
1641197880,54,26,52
1641912761,54,18,54
1641987815,54,29,54
1643034692,54,14,54
1643539010,54,35,54
1643601148,54,37,54
16449776,54,39,54
1645623024,54,27,54
1646328436,54,22,52
1646613929,54,7,54
1648161903,54,12,51
1650098702,54,12,54
1651508653,54,25,54
1652290235,54,29,54
1652329694,54,17,54
1653444090,54,26,54
1653807731,54,18,54
165388013,54,28,54
165393257,54,12,54
1654159186,54,15,54
1654354563,54,20,54
1654371559,54,22,54
1655046596,54,26,52
1655737075,54,31,54
1655781919,54,27,54
1657038181,54,19,54
1658248238,54,27,54
1658404576,54,25,52
1658406001,54,18,53
1658696334,54,22,54
1660889362,54,29,54
1661682902,54,15,54
1661742263,54,45,53
1662870748,54,39,54
166354994,54,29,54
1664112922,54,10,54
166655195,54,32,53
1666602631,54,13,54
166666174,54,29,54
166672606,54,8,50
1666953734,54,43,54
1667329023,54,39,53
1667821493,54,30,54
1669817022,54,5,54
1671209287,54,23,51
1671746470,54,36,54
16725629,54,9,54
1673966902,54,29,51
1674804292,54,32,54
1675704601,54,22,54
167609856,54,30,54
1677540634,54,18,54
1677857019,54,20,54
1677972244,54,27,54
1678528589,54,26,54
1680449749,54,36,54
168148428,54,32,54
1681725733,54,40,53
1681876542,54,36,54
16828330,54,29,54
1683030610,54,30,54
1683169312,54,21,54
1683404967,54,17,54
1683459154,54,31,54
1683943025,54,41,54
1685782465,54,32,54
1686231851,54,18,54
1687866440,54,21,54
1688963,54,25,54
1689513650,54,30,53
1689611195,54,18,53
1689703597,54,20,54
1690934814,54,18,54
1690953140,54,27,54
169095808,54,25,54
1691323132,54,23,54
1691554314,54,24,52
1691665238,54,30,53
1691940163,54,25,54
1692550763,54,33,53
1694587560,54,20,54
1695186318,54,23,54
1695357069,54,25,53
1695369561,54,30,52
1695465313,54,17,53
1697053474,54,23,54
169757684,54,21,54
1697927738,54,18,54
16984845,54,26,54
1699033563,54,22,52
1699238082,54,20,54
1699249095,54,29,54
169934236,54,24,53
1699878665,54,43,54
1704908477,54,13,54
17049767,54,30,54
170617385,54,25,54
1707956884,54,26,54
1708314012,54,22,53
1710265951,54,22,53
1711015595,54,22,54
1711548586,54,20,54
1711659477,54,30,54
1712578901,54,18,54
1713697869,54,13,54
1714761052,54,30,54
1715736795,54,23,54
1716179652,54,20,54
1716289754,54,28,54
1717317910,54,29,53
1717369799,54,29,53
1718627572,54,38,54
1720673367,54,12,54
1721437805,54,24,53
1721495890,54,11,54
1721643928,54,6,54
172261362,54,41,54
1723334372,54,24,54
1724572241,54,24,53
1724844978,54,21,54
1724846136,54,7,54
1724883260,54,37,54
1726345040,54,21,54
172647819,54,36,53
1727057215,54,10,54
1727394829,54,7,53
1727773059,54,17,54
1728044906,54,21,54
1728146621,54,23,53
1729381162,54,18,54
17294899,54,29,54
1730901484,54,27,54
1731530138,54,39,54
1733446638,54,25,54
1734087812,54,14,54
1734700549,54,32,54
1735546703,54,27,54
1736464337,54,23,54
1737236119,54,21,54
1738248936,54,26,54
1738757910,54,32,54
1739115779,54,10,54
173967613,54,32,54
1740125080,54,14,50
1740213905,54,26,54
1740885296,54,15,53
1740886173,54,23,54
1741675337,54,25,54
1742055016,54,19,52
1742884125,54,28,54
1742952503,54,30,54
1744844431,54,25,53
1745053457,54,13,54
1745110826,54,28,54
1746212488,54,21,52
1746227380,54,20,54
1746381650,54,38,54
1747219089,54,21,54
1748674881,54,21,54
1748685558,54,20,54
1749410262,54,32,54
1750500604,54,7,54
1757122989,54,32,54
175734230,54,41,53
1757935560,54,8,54
1760996074,54,33,54
1761021423,54,2,52
1761933885,54,21,54
1762799929,54,19,53
1763417506,54,32,54
1765154444,54,22,54
1767532160,54,37,54
1768971044,54,11,54
1772515048,54,19,54
1772708368,54,9,54
1773180178,54,29,54
177426,54,37,54
1775544499,54,19,54
1776007167,54,29,54
177691718,54,37,54
1777837970,54,5,54
1778440255,54,37,54
1778464680,54,17,54
1779178122,54,21,54
178002011,54,28,54
1780026522,54,30,53
1782697314,54,19,54
1783997084,54,33,54
1784617822,54,26,54
1787463709,54,10,54
178755982,54,12,54
1789709942,54,29,54
179448633,54,2,54
179449061,54,15,54
1795681741,54,23,54
1799611938,54,38,54
18032982,54,32,54
1803506407,54,27,54
1804886748,54,18,54
180864052,54,35,54
1810706962,54,30,54
18108493,54,11,53
1811043386,54,18,54
181226636,54,30,54
1812555216,54,17,54
181620160,54,28,54
1816738264,54,22,54
1817029938,54,27,53
181728811,54,25,54
1817634545,54,32,54
1818016107,54,11,54
1819122141,54,22,54
1820103399,54,27,54
182169617,54,18,54
1823682971,54,18,54
18238412,54,25,54
1824585137,54,21,54
18247260,54,29,54
1825046479,54,27,54
1825218039,54,19,54
182553438,54,36,54
1825808069,54,15,53
182801395,54,28,53
182829945,54,30,53
1831132323,54,34,54
183223021,54,16,53
183272529,54,30,54
1837868430,54,31,54
183922978,54,2,54
18445083,54,36,53
184526824,54,39,54
1846490973,54,13,54
1847485299,54,29,54
1847504083,54,30,54
1847969190,54,15,54
1848147056,54,15,54
1849140886,54,17,54
1849270229,54,19,53
184983915,54,19,54
1849987883,54,34,54
185057957,54,30,54
1851729506,54,21,54
1852277611,54,15,54
1854293101,54,34,54
1855503394,54,22,54
1855782270,54,24,54
1855851401,54,38,54
1857776319,54,10,54
1859575859,54,18,54
1859824357,54,19,54
186429447,54,32,54
1864577326,54,24,54
1865452335,54,24,53
186560516,54,27,54
1867031610,54,37,53
1869234428,54,24,54
1871095163,54,26,54
1871242961,54,19,54
187275774,54,7,54
1874455821,54,19,54
1874471740,54,38,54
1874706650,54,21,54
1876759600,54,18,54
1879959250,54,28,53
188008572,54,12,54
1880911678,54,22,54
1881528602,54,23,54
188247504,54,15,54
1882476096,54,26,54
1883023689,54,30,54
1887287765,54,12,52
1890386353,54,22,54
1893203488,54,13,50
1893235936,54,34,54
18950659,54,12,54
189625040,54,26,50
1896279680,54,31,54
189632183,54,26,54
189748957,54,12,54
1899701471,54,15,54
1902065917,54,27,53
1903346214,54,21,54
1903522906,54,18,53
1903535170,54,22,53
1908861404,54,37,54
190982575,54,22,54
1912263127,54,44,54
191405859,54,13,54
1914186695,54,20,54
191472607,54,26,54
1914912743,54,26,53
1917515718,54,20,54
1917578715,54,19,54
1917748494,54,15,54
1920311822,54,36,54
1925500019,54,33,54
1925656723,54,21,54
1925787243,54,9,46
1927276461,54,22,54
1928357532,54,15,54
1928538782,54,15,54
1929468312,54,11,54
1930232455,54,15,52
1932141569,54,30,54
193307783,54,11,54
1933195176,54,18,54
1935016363,54,15,54
1936259988,54,24,53
1936302300,54,24,54
1938946900,54,26,54
1940046889,54,24,53
1944472997,54,15,54
1945202018,54,16,54
1945313575,54,20,54
1946598624,54,29,50
1946665114,54,31,54
1946999007,54,30,54
1947067232,54,24,54
1947722721,54,19,54
1949232388,54,29,54
1949266932,54,26,50
1952793904,54,21,54
195284430,54,17,54
1954294840,54,20,54
195455682,54,22,54
1954788250,54,12,54
1955045063,54,37,54
195519798,54,30,54
1957296855,54,25,52
1958360014,54,36,54
1958721724,54,8,54
1959746169,54,14,53
1961005951,54,28,54
1961228720,54,30,54
1963855092,54,10,50
1963928327,54,15,54
1963937732,54,20,53
1964320783,54,37,54
1964499117,54,35,54
1964555588,54,20,54
1966329931,54,18,54
1966957211,54,28,54
1967989093,54,13,54
1968189899,54,30,53
1969035734,54,8,54
1970081614,54,12,54
1970764919,54,14,52
1971473207,54,16,54
197211383,54,24,54
1974624117,54,31,53
197621227,54,18,54
1976781048,54,27,54
1977178246,54,28,54
1978090287,54,19,54
1981713335,54,9,54
19821574,54,27,54
1982390388,54,28,54
1983758854,54,23,54
1986532887,54,35,54
1987110230,54,23,54
1987896668,54,32,53
1988080087,54,13,54
1989742287,54,27,53
1990025608,54,31,54
1992240423,54,32,54
1993649729,54,26,53
1993748787,54,28,54
1995124187,54,25,54
1996007053,54,14,54
1996729098,54,38,53
2001802447,54,27,51
2008624181,54,23,54
200949756,54,28,54
2010131039,54,16,53
2011544585,54,19,54
2012085982,54,20,54
201223331,54,20,54
2012757581,54,8,54
201389275,54,13,54
2014090085,54,29,54
2014313970,54,41,54
2015069503,54,19,54
2015193312,54,30,54
2015486828,54,18,54
2015660333,54,32,54
2017192554,54,26,54
2017524546,54,37,54
2017630875,54,16,54
2017911446,54,24,54
201823719,54,28,54
2018701196,54,27,53
2019366671,54,14,54
2019613674,54,8,54
2020423354,54,29,54
2020806030,54,23,53
2022337470,54,21,53
2022652447,54,18,54
202479204,54,32,54
2025036580,54,28,54
202642395,54,30,54
2029170851,54,35,54
2030696552,54,22,53
2030868779,54,24,54
2030873279,54,23,54
2031226813,54,27,52
203308678,54,33,54
2034217124,54,33,54
203478350,54,21,54
2034915,54,19,54
203516415,54,14,54
2036568904,54,25,54
2036642,54,36,54
2037590274,54,31,53
2039777348,54,21,53
2040052997,54,29,54
2040168718,54,26,54
2040761948,54,31,53
204091007,54,15,54
2043105137,54,24,53
2043394828,54,17,50
2043586922,54,25,52
2043844381,54,30,54
204402042,54,26,54
2044277581,54,27,54
204721903,54,22,54
2047372572,54,31,54
2047720140,54,19,53
204788616,54,31,54
2048819350,54,12,54
2049589825,54,4,54
2050844644,54,21,53
2051079881,54,16,53
2051080853,54,33,54
2052672002,54,20,54
2053157802,54,17,54
205347644,54,18,54
2054846292,54,27,54
2055450178,54,8,51
2055579922,54,20,54
2058176387,54,18,54
2059325511,54,23,54
2061270131,54,16,54
2061296456,54,21,54
2061689851,54,24,54
206223286,54,36,54
2062782681,54,24,54
206282127,54,18,54
206454891,54,24,54
2065165113,54,16,54
2067534197,54,20,51
2067992420,54,23,54
2068236322,54,27,50
20725745,54,13,54
207443712,54,19,54
207469622,54,23,54
2075317855,54,20,54
2075418484,54,14,54
2075423804,54,22,54
207544135,54,23,54
2076837976,54,24,54
2076934493,54,23,53
2077065552,54,18,54
2079265522,54,9,54
2079718613,54,31,53
208002601,54,21,54
2081710728,54,19,54
208179249,54,13,54
2082402769,54,18,54
2082422162,54,30,54
2082459498,54,18,54
208256441,54,14,54
2083317141,54,27,53
208622597,54,14,54
2086466848,54,26,54
2086823747,54,30,54
2087485300,54,23,54
2087676266,54,22,54
2089052404,54,18,54
2089059375,54,25,54
208991321,54,37,54
2090493938,54,29,54
2092349107,54,24,54
2092454012,54,13,54
2092985127,54,17,54
2095389039,54,22,54
2095518731,54,27,54
209628761,54,21,53
2096982833,54,21,54
2097346479,54,21,52
2097715606,54,9,53
2097991594,54,19,52
2098326272,54,11,54
2099374623,54,21,53
2100131555,54,22,54
2101612964,54,24,54
2102349026,54,31,54
21028002,54,35,53
210293460,54,17,54
210549386,54,14,54
210964772,54,28,53
2112362275,54,28,53
211244624,54,28,54
2113205367,54,29,54
211460891,54,29,53
2114703458,54,23,54
211498541,54,28,54
2116295590,54,29,54
211699264,54,32,54
2117313408,54,26,52
2118039338,54,18,54
211862577,54,23,54
2119297282,54,28,54
211931459,54,18,53
2120034771,54,21,54
212083156,54,26,54
212100971,54,22,54
2121325669,54,15,54
2123759440,54,22,53
2124544688,54,18,54
212477381,54,33,54
2125728077,54,31,54
2125762087,54,26,54
2126850144,54,11,54
2128537575,54,20,54
2128647014,54,22,54
2131693714,54,18,54
2131829618,54,20,54
2132894053,54,29,54
2133705649,54,25,51
2136836279,54,29,51
2136958737,54,15,54
2137046854,54,15,54
2137139521,54,23,54
2137957472,54,14,53
2139376695,54,11,53
214027392,54,25,54
214340404,54,14,54
2144278498,54,10,54
2147103231,54,18,54
2147259347,54,32,54
2148588078,54,14,54
214960345,54,32,53
2150750688,54,30,54
2153179673,54,26,54
215323832,54,13,53
2153711968,54,35,54
2153769559,54,25,54
215391861,54,4,54
2154392285,54,29,54
2155666380,54,16,54
215796811,54,22,53
2158142080,54,25,54
215974218,54,33,54
2160531326,54,29,53
2160554778,54,6,53
2162254805,54,24,54
2163773002,54,24,54
2164132703,54,13,52
2164270678,54,25,51
2164695444,54,44,53
2164719839,54,30,54
216516527,54,29,54
2165757766,54,9,54
2166601862,54,15,54
2166846019,54,26,54
2167355298,54,27,54
2167625427,54,33,54
2168465483,54,28,54
2168817921,54,22,54
2171381610,54,22,54
2172137582,54,31,53
2172472585,54,19,54
2173551964,54,16,54
2174726867,54,17,54
2174774522,54,10,54
2174874134,54,18,54
2174915957,54,26,54
2175132978,54,15,54
2175141534,54,28,54
217557160,54,23,54
2176074310,54,8,54
2176098191,54,29,54
2176199466,54,16,54
2176713613,54,23,54
2177360544,54,8,54
2177675782,54,34,54
2178131309,54,16,54
2179005327,54,19,54
2179371856,54,26,54
2179496765,54,17,54
2179754457,54,3,54
2180215115,54,16,52
2180973536,54,12,54
2181143450,54,27,53
2181716198,54,11,54
2181730411,54,19,54
2181755854,54,13,54
2181816865,54,22,54
2181832709,54,29,54
2181884895,54,19,53
2183426907,54,19,53
218457691,54,16,54
2184845765,54,21,52
2185716867,54,30,54
2187174855,54,16,54
2187717322,54,15,53
2187754554,54,21,54
2189478887,54,36,54
2190141090,54,20,53
2190320073,54,20,53
2190605848,54,15,54
2191502785,54,18,54
2191561132,54,24,54
2191829115,54,21,53
2193100256,54,27,53
2193158455,54,20,54
2193301143,54,32,54
2193334324,54,15,54
2194731419,54,25,54
2199203933,54,29,53
220788281,54,10,54
220812939,54,10,54
2208552003,54,14,54
220995215,54,32,54
2210194804,54,34,54
221301564,54,27,54
2213081862,54,32,54
2213137928,54,29,54
2214395316,54,28,54
2215035859,54,33,54
2216206417,54,17,54
2216864613,54,32,54
2217448382,54,9,52
2217500069,54,19,54
2218777850,54,29,52
2218905525,54,19,53
2219663336,54,28,54
2220841899,54,18,51
2221980729,54,13,54
2222123409,54,31,54
222240769,54,33,53
2223475333,54,33,53
2223691372,54,28,53
2224107124,54,12,54
2224300975,54,25,53
2224736218,54,31,54
2225392821,54,38,52
2226254754,54,25,54
2226621265,54,29,54
2226867184,54,35,54
2227595938,54,15,54
2227965377,54,20,54
2228113125,54,18,54
2229564299,54,12,54
2230103411,54,22,54
223048007,54,29,54
2231928609,54,21,54
2231962543,54,34,54
2232296875,54,26,54
2232557595,54,20,54
223421923,54,29,54
2234993546,54,25,53
2235804151,54,15,54
2235899434,54,12,47
2235916464,54,26,54
2235947350,54,11,54
22369803,54,20,54
2237604877,54,23,51
22380571,54,26,54
2238165098,54,36,54
2238905600,54,26,54
2239312496,54,21,53
2239571853,54,11,54
2239692889,54,10,54
2241461179,54,18,54
2242339213,54,37,52
2242681268,54,19,51
2243412205,54,21,54
2245048044,54,28,54
2245548269,54,31,54
2246882443,54,19,54
2247307497,54,31,53
2249373828,54,24,54
2249573864,54,11,54
2249591028,54,40,54
2250548317,54,13,54
2250643795,54,23,54
2251941679,54,27,54
2254025621,54,34,53
2254890963,54,18,54
2255394777,54,9,54
2256719543,54,29,54
2256820754,54,24,54
2256870800,54,38,54
2256878721,54,8,54
2257915844,54,27,54
2258322642,54,26,54
2258433230,54,41,54
2260232755,54,10,53
2261115449,54,20,54
2262589767,54,17,54
2262696672,54,24,54
2264823369,54,23,52
2266379009,54,3,54
2269317633,54,28,54
2269890210,54,24,54
2270990520,54,25,54
2271087304,54,36,54
2272552201,54,13,51
2273244821,54,25,54
2273436568,54,19,54
2274693092,54,17,54
2274786269,54,27,53
227740971,54,28,54
2283591060,54,13,54
2287661373,54,36,52
228889080,54,26,54
2291153474,54,22,54
230019008,54,14,54
2301671419,54,25,52
2303004251,54,15,54
2307563873,54,20,54
230906444,54,26,54
2311612202,54,26,54
2315428206,54,7,54
2315477353,54,20,54
231930432,54,16,54
2319608503,54,19,54
2321396000,54,37,54
2325935342,54,29,54
2326001127,54,37,54
2331579804,54,30,53
2331643064,54,23,54
233274592,54,20,54
2333557607,54,18,52
2335370,54,28,54
2337026035,54,38,54
2337387363,54,25,53
2342569410,54,32,54
2345101654,54,26,54
2346733506,54,19,54
2347572907,54,25,54
2355847930,54,15,54
2357038363,54,17,53
235839779,54,42,54
2358743128,54,17,54
2362832249,54,31,53
2366330275,54,37,54
236750766,54,24,54
236988849,54,14,54
23711930,54,26,54
2373271918,54,18,54
2380280038,54,12,54
2380679859,54,18,54
2382608106,54,25,54
2383977872,54,20,54
2384882684,54,30,53
2388184866,54,27,54
238870475,54,18,54
238924425,54,7,54
2390647557,54,24,54
2391153744,54,27,54
239266890,54,27,54
239273976,54,14,54
2393947430,54,25,54
2398741726,54,39,54
2400119981,54,23,54
240028288,54,27,54
240388435,54,18,53
2404636783,54,31,54
2406109065,54,35,54
2409266388,54,21,54
2413707007,54,27,54
2414441374,54,29,54
2416109397,54,13,54
2422159366,54,36,54
2423174887,54,24,54
242721060,54,33,54
2427271388,54,29,54
24279562,54,25,54
2429172835,54,27,54
2430519548,54,23,54
2432925298,54,17,54
2435952972,54,29,53
2436577679,54,29,54
2438042831,54,19,54
2438496319,54,27,53
2439168340,54,39,54
2440956466,54,15,54
2441059,54,39,54
2441225257,54,13,54
2442026231,54,17,54
2443302912,54,35,53
2443687472,54,21,53
2445573890,54,22,54
2446899722,54,2,46
2447124784,54,15,53
2447562542,54,27,54
2447680476,54,34,54
2448586189,54,31,54
2448712544,54,19,54
245176109,54,25,54
2452195217,54,29,53
2452362222,54,29,54
245274443,54,26,54
2453350456,54,34,54
2453546079,54,29,54
2454905622,54,31,54
2455987761,54,31,53
2457792997,54,17,54
245886266,54,27,54
2459117646,54,31,53
245973085,54,8,54
2460369504,54,29,54
2461409233,54,21,53
2462058777,54,17,54
2462164645,54,27,53
2463335698,54,15,54
246414258,54,23,54
2464357167,54,34,54
2466343564,54,18,54
2466703128,54,12,54
2470607937,54,41,53
2472426045,54,24,54
2473175128,54,30,54
2476440041,54,22,54
247735684,54,34,54
2477882889,54,39,54
2479374357,54,35,53
2479402095,54,14,54
2479508789,54,14,54
2480122691,54,41,54
2480231182,54,5,53
2481428776,54,25,54
2482409577,54,41,54
248247871,54,23,54
248303152,54,35,54
2485474643,54,23,53
2487311107,54,21,54
2489615076,54,27,54
2490531922,54,27,54
2491043226,54,9,54
2491425990,54,14,53
2492040648,54,18,54
2494445421,54,13,54
2495372933,54,13,54
249587459,54,19,54
2496650776,54,26,54
2496746330,54,17,54
2497186188,54,17,54
2500965702,54,17,54
2502019607,54,21,54
2502095291,54,24,54
2502378247,54,31,53
2502568300,54,25,54
250421842,54,14,54
25044916,54,14,54
250506793,54,22,54
2505506060,54,33,54
250684881,54,26,54
2508013644,54,20,54
250904048,54,12,54
2509998736,54,18,54
2511559781,54,23,54
251448345,54,22,54
2516303583,54,26,53
251736162,54,20,54
2519398843,54,17,53
2520337516,54,23,53
2522522490,54,28,53
252596217,54,26,54
252886354,54,20,54
252933388,54,11,54
2530799147,54,32,54
2531884327,54,16,54
253234703,54,15,53
2533017807,54,16,54
2535337576,54,24,48
2536044137,54,24,54
2536764070,54,21,54
253733079,54,30,54
2537548747,54,23,53
2538215686,54,33,53
254225746,54,26,54
2543218279,54,27,54
2546970593,54,32,54
2547416763,54,21,54
2547611072,54,12,53
2548462091,54,24,54
254974306,54,20,50
2551680732,54,32,53
2554025156,54,35,54
2554662821,54,27,54
2556545309,54,38,53
2559469808,54,29,54
2559631528,54,21,54
2560475455,54,25,54
256279290,54,2,54
25636585,54,32,53
2564033044,54,20,54
2564343353,54,19,54
2566467126,54,14,54
256776966,54,22,54
2575138939,54,37,54
2576610392,54,16,54
2578041768,54,22,54
2579521666,54,26,54
2582979413,54,21,52
258584766,54,22,54
258887057,54,37,52
2590536444,54,34,54
2592846787,54,9,40
2595442690,54,13,53
2599215975,54,20,52
259934530,54,42,52
26007748,54,27,54
2604207,54,29,54
2604608819,54,24,53
2605450016,54,17,52
2605509123,54,22,53
26079736,54,23,54
2615854816,54,33,54
26161994,54,19,53
2616608416,54,11,54
2617411614,54,39,54
2618119548,54,37,53
261914866,54,34,53
2620104348,54,14,54
2621582314,54,34,54
2623161466,54,22,54
2624654319,54,18,54
2629933527,54,30,54
2634024692,54,27,54
2635736455,54,25,53
2636687301,54,35,54
2638048857,54,13,54
2640204035,54,19,54
2640315234,54,24,54
2641644928,54,23,49
2641702722,54,11,54
2642233541,54,38,54
2642593506,54,29,53
264351330,54,36,53
2646682663,54,16,54
264779819,54,8,54
264882420,54,13,54
2650168221,54,27,54
2652492717,54,24,54
265518552,54,24,54
265640059,54,37,54
2657453393,54,35,53
2658458066,54,23,53
2658661697,54,9,54
266253545,54,18,54
2666409944,54,24,54
2668842806,54,19,52
2668953793,54,17,54
267185512,54,14,54
2673805460,54,26,54
26746136,54,22,54
267483353,54,38,54
26750648,54,31,54
