pass_uid,user_freq,shop_num,date_num
1275408555,35,23,35
1275413994,35,20,33
1275417877,35,25,31
1275461563,35,16,32
1275481075,35,26,27
1275481743,35,29,33
1275482112,35,12,34
1275497260,35,19,33
1275508472,35,22,32
1275521851,35,13,35
1275553121,35,16,35
1275693359,35,13,33
1275726736,35,16,31
1275752932,35,28,32
1275800737,35,19,31
1275854491,35,17,31
1275859332,35,14,32
1275880106,35,10,33
1275897985,35,12,35
1275976997,35,21,33
1275981881,35,19,29
1276083154,35,18,32
1276105925,35,17,31
1276155284,35,14,33
1276177096,35,24,32
1276217800,35,25,28
1276290880,35,25,32
1276331382,35,19,32
1276332382,35,23,31
1276391063,35,14,32
1276398826,35,19,34
1276432337,35,17,34
1276467859,35,21,34
1276480546,35,30,28
1276499919,35,23,33
1276558721,35,18,33
1276645832,35,17,35
1276680762,35,11,34
1276684670,35,14,26
1276751621,35,8,35
1276756275,35,13,35
1276906552,35,19,35
1276952475,35,16,30
1277007696,35,19,32
1277137919,35,10,34
1277139007,35,24,30
1277181790,35,20,30
1277192289,35,28,31
1277259017,35,14,27
1277268236,35,22,33
1277273046,35,28,34
1277273664,35,19,33
1277274514,35,14,33
1277357048,35,11,32
1277402532,35,20,27
1277486893,35,17,34
1277510748,35,26,30
1277668248,35,21,28
1277713354,35,20,30
1277720368,35,20,27
1277734264,35,12,34
1277808804,35,21,32
1277842027,35,16,32
1277933977,35,18,30
1277974850,35,12,33
1277984824,35,9,34
1278018190,35,12,35
1278158338,35,25,34
1278260877,35,19,31
1278576506,35,15,29
1278609837,35,20,34
1278620732,35,15,32
1278632147,35,13,33
1278642030,35,14,35
1278789956,35,18,34
1278805383,35,20,33
1278839961,35,23,34
1278869131,35,8,34
1278956640,35,15,34
1279014863,35,25,32
1279076476,35,8,35
1279086421,35,14,32
1279107540,35,12,30
1279111200,35,18,35
1279121851,35,13,35
1279301723,35,13,34
1279303905,35,10,35
1279378440,35,16,31
1279383412,35,2,30
1279507851,35,20,34
1279667811,35,15,35
1279869900,35,27,31
1279878700,35,23,33
1279937225,35,13,34
1279943775,35,12,35
1279969448,35,22,32
1280009538,35,19,34
1280033428,35,15,28
1280403747,35,20,33
1280458764,35,10,33
1280521708,35,11,33
1280676387,35,18,31
1280710134,35,16,30
1280811342,35,28,34
1280865306,35,23,35
1280910731,35,10,32
1280953321,35,11,33
1280970372,35,19,31
1280971663,35,23,32
1281038509,35,16,32
1281082751,35,18,31
1281092941,35,13,32
1281109039,35,17,31
1281114855,35,15,32
1281125974,35,20,34
1281163221,35,10,34
1281206372,35,24,27
1281220567,35,22,33
1281240659,35,20,35
1281318380,35,14,34
1281371178,35,11,34
1281393513,35,14,31
1281395951,35,17,27
1281595468,35,28,32
1281660862,35,9,31
1281675562,35,17,30
1281693356,35,14,31
1281914070,35,14,34
1282004763,35,20,30
1282020045,35,16,34
1282070160,35,22,35
1282141307,35,11,33
1282187344,35,7,34
1282187449,35,25,32
1282259399,35,12,35
1282297651,35,17,34
1282528408,35,13,32
1282540365,35,11,32
1282545616,35,18,30
128255206,35,8,24
1282641871,35,7,35
1282708729,35,5,35
1282716483,35,20,33
1282727090,35,18,31
1282831707,35,11,35
1282861178,35,26,33
128287516,35,20,29
1282883996,35,17,35
1282884778,35,15,34
1283025918,35,14,34
1283044842,35,12,34
1283056228,35,15,33
1283214418,35,19,28
1283246357,35,8,32
1283309782,35,26,34
1283380299,35,10,35
1283409420,35,14,34
1283531399,35,27,31
1283557614,35,14,32
1283597590,35,13,35
1283608722,35,32,33
1283638757,35,17,34
1283745697,35,23,34
1283810364,35,23,33
1283890260,35,17,34
1283911161,35,9,35
1283941749,35,21,30
1284068353,35,24,32
1284202709,35,15,33
1284268091,35,11,33
1284380259,35,15,33
1284491954,35,16,30
1284610450,35,13,35
1284644572,35,8,35
1284653986,35,16,33
1284681644,35,13,34
1284737478,35,16,25
1284756375,35,27,34
1284768761,35,16,32
1284850384,35,21,30
1285038448,35,21,31
1285048809,35,16,29
1285083332,35,12,34
1285088696,35,22,31
1285156591,35,9,30
1285319682,35,21,34
1285320383,35,20,33
1285328633,35,7,33
1285417782,35,21,32
1285440240,35,19,34
1285446116,35,22,33
1285480094,35,13,33
1285550600,35,15,32
1285702021,35,15,34
1285828619,35,31,31
1285878143,35,23,34
1285944218,35,20,29
1285969121,35,15,33
1286192307,35,15,33
1286200402,35,22,34
1286218077,35,19,33
1286293234,35,14,34
1286307938,35,15,33
1286312246,35,25,33
1286428669,35,18,32
1286625803,35,16,34
1286710635,35,22,32
1286722744,35,23,30
1286724672,35,23,34
1286762697,35,20,34
1286788859,35,16,35
1287142642,35,23,32
1287170604,35,22,33
1287313941,35,19,31
1287322315,35,21,33
1287405588,35,11,34
1287597797,35,12,31
1287708969,35,11,35
1287792956,35,20,31
1288340461,35,21,33
1288486326,35,24,34
1288491190,35,20,32
1288502284,35,22,26
1288636630,35,18,33
1288644516,35,25,34
1288780155,35,18,33
1288800427,35,10,33
1288864179,35,22,33
1288866861,35,23,30
1288870175,35,24,32
1288942149,35,22,29
1289013399,35,13,32
1289038569,35,15,34
128928527,35,23,33
1289603352,35,20,33
1289734925,35,17,33
1289903567,35,12,32
1290005927,35,16,27
129007480,35,17,29
1290113763,35,11,32
1290330253,35,15,34
1290374867,35,18,25
1290491350,35,23,31
1290533027,35,9,31
1290581466,35,9,35
1290683441,35,17,35
1290685877,35,30,34
1290734912,35,17,31
1290763117,35,16,32
1290763574,35,20,32
1290774043,35,19,31
1290836215,35,11,35
1290876038,35,10,32
1290891959,35,25,30
1290923710,35,21,35
1291118546,35,9,32
1291144534,35,18,29
1291248617,35,12,29
1291289841,35,18,32
1291767706,35,25,30
1291833402,35,22,32
1291847913,35,8,33
1292174128,35,19,31
1292220363,35,10,35
1292227375,35,20,34
1292347130,35,31,31
1292698899,35,16,34
1292812122,35,16,33
1292823398,35,12,33
1292833253,35,22,33
1292878233,35,20,35
1292923007,35,25,31
1292929173,35,16,34
1293120308,35,19,31
1293191248,35,10,26
1293227380,35,12,34
1293354586,35,23,28
1293995482,35,17,34
1294572408,35,17,34
1294747657,35,18,27
1294792747,35,21,32
1294862511,35,28,32
1294921403,35,17,30
1295091451,35,16,33
1295211854,35,19,35
1295384018,35,15,34
1295697602,35,18,26
1295819831,35,22,32
1295847287,35,23,29
1295852755,35,9,32
1295961890,35,10,32
1296051417,35,16,35
1296386184,35,14,25
1296561128,35,17,28
1296616078,35,19,31
1299476437,35,21,25
129985836,35,23,32
1299920803,35,16,30
13003140,35,20,33
1302139660,35,22,34
130291060,35,21,32
1302973253,35,15,34
1303621195,35,12,34
1305382502,35,22,34
1305565870,35,16,35
1306301578,35,17,32
1308577411,35,9,24
1309068063,35,10,35
1309409394,35,4,28
1309418816,35,22,34
1309610743,35,14,35
1309637496,35,20,33
1310758881,35,23,32
1311266865,35,8,31
1311865240,35,16,32
1311876169,35,14,34
1312363559,35,24,32
1312803077,35,25,30
1314794357,35,24,31
1315374689,35,24,33
1315674481,35,17,32
1315675587,35,22,31
13158987,35,10,34
1316337020,35,16,35
1316828926,35,28,35
1317594220,35,11,35
1317837928,35,14,32
1318058679,35,10,33
1318478254,35,21,30
1318960087,35,24,31
1318964623,35,23,28
1319280492,35,15,32
1320453086,35,21,35
1320552503,35,14,35
132146210,35,15,34
1321933196,35,22,32
1322935749,35,23,32
1323375001,35,12,28
1323882919,35,26,29
1324013158,35,8,35
1325098272,35,24,33
132512996,35,29,35
1325130548,35,15,31
1325289907,35,25,31
1325400332,35,15,31
1325861724,35,15,31
1326160757,35,13,33
1327898996,35,17,26
1328273625,35,13,34
1329258166,35,9,33
1330304394,35,17,33
1331407843,35,13,30
1331447751,35,14,34
1331819148,35,3,35
1332330227,35,29,29
1332964424,35,11,32
133309227,35,31,29
133325914,35,23,34
1333263036,35,15,31
1333391662,35,28,33
1334283152,35,21,34
133428903,35,15,31
1334738361,35,27,30
133668362,35,15,35
133747193,35,21,31
13376504,35,8,35
1338425071,35,23,32
1338988956,35,10,34
1339133386,35,11,35
1339685122,35,25,30
1339986307,35,4,34
1341061995,35,19,31
1341904048,35,17,35
1343172366,35,11,34
1343452789,35,16,35
1343510336,35,17,33
1343715533,35,26,27
1344604398,35,20,29
1345449661,35,11,30
1345770703,35,23,28
1346062470,35,4,34
1346520791,35,22,33
1346574657,35,14,34
1346748144,35,17,30
1347048804,35,8,34
134798871,35,6,32
1351589383,35,15,31
135188992,35,21,31
1352904190,35,13,34
1353361859,35,7,35
1353723811,35,21,33
1353870349,35,14,35
1354180190,35,29,25
1355938759,35,28,22
1356068198,35,9,35
1356522057,35,18,34
1356550920,35,13,34
1357847833,35,17,33
1357888756,35,11,33
1357962511,35,17,29
1358385058,35,13,28
1359219449,35,20,32
1359538328,35,18,32
1360400333,35,17,32
1360901359,35,16,34
1361667119,35,18,27
1362294638,35,9,35
1363973472,35,14,34
1364262136,35,19,31
1364285553,35,22,34
1364572421,35,13,34
1365993132,35,28,33
1366584673,35,15,34
1366639969,35,7,31
1366932117,35,27,29
1367450010,35,28,30
1368217083,35,16,30
1368834700,35,20,29
1369398335,35,8,35
1370356671,35,9,35
1371047334,35,20,30
1371628937,35,26,33
1372132598,35,19,29
1372201474,35,13,32
1372572593,35,17,32
1372578813,35,26,32
1376384357,35,19,34
13769226,35,14,35
1378293321,35,20,28
1378754292,35,6,34
137875432,35,14,34
1379069124,35,16,33
1380802877,35,19,33
1381045891,35,7,35
1381105040,35,22,34
1381196074,35,24,35
1381319615,35,14,33
1382096404,35,20,32
1384467431,35,24,35
1384506812,35,7,32
1385594465,35,25,34
1385802056,35,13,26
1386066037,35,19,32
1386263247,35,16,28
138879821,35,17,35
1389201058,35,21,32
1389762112,35,18,32
1389811539,35,15,31
139002324,35,20,30
1390406041,35,24,33
1391112103,35,18,30
1391856314,35,21,32
1393351291,35,10,35
1393412703,35,21,33
1393437154,35,15,35
1393681995,35,19,33
1394566132,35,28,29
1394745404,35,16,33
1395113838,35,10,35
1395187111,35,11,30
1396066251,35,14,26
1396166484,35,10,33
1396816083,35,19,33
1396842370,35,15,33
1397488253,35,15,35
1397655936,35,25,34
1397942161,35,15,32
1398037620,35,15,31
13993275,35,24,30
1400800376,35,15,18
1401953169,35,11,32
1403051170,35,21,34
1403175207,35,10,32
1404413392,35,6,34
140454882,35,14,33
1404668817,35,17,28
1404723848,35,22,33
1405240628,35,8,28
1406159430,35,7,35
1406250907,35,22,33
1407031480,35,22,27
1407363965,35,22,35
1407674564,35,22,33
1407875900,35,3,35
1407924794,35,25,35
1408088933,35,20,33
1408133849,35,29,29
1409258542,35,28,30
1409765279,35,27,28
1410427338,35,18,28
141056495,35,13,31
141115954,35,14,31
14118604,35,20,31
1412457130,35,14,31
1413225401,35,21,32
1414102337,35,19,29
1415524443,35,22,34
1416188219,35,15,29
1416935607,35,16,31
1417518558,35,18,29
1419173233,35,18,31
1419220,35,19,33
1421033574,35,24,32
1422050603,35,14,34
1422149446,35,20,34
1422342447,35,19,34
1423673387,35,18,34
1424821685,35,25,31
1425309354,35,19,34
1425466545,35,19,31
1425622750,35,24,28
1425670802,35,13,31
1425947783,35,21,35
1426009534,35,6,33
142631520,35,24,33
1426983864,35,18,35
1426985628,35,18,31
1427173257,35,6,35
1427860963,35,28,33
1427887723,35,23,31
1428385077,35,10,32
1428797042,35,10,33
1428940889,35,15,33
1430771059,35,16,31
1430807408,35,19,32
1430940661,35,13,35
1433166635,35,7,34
1433231613,35,9,35
143364298,35,20,32
1434700614,35,21,32
1434767564,35,9,35
1435674406,35,19,33
1435716991,35,22,30
1435755846,35,18,32
143649996,35,12,35
1436775295,35,24,34
1437027848,35,13,28
1437206397,35,19,35
1437284454,35,11,28
1437847764,35,20,34
1438491277,35,13,33
1438779052,35,24,35
1439012621,35,21,35
1439176723,35,22,29
1439374036,35,10,30
1440450458,35,20,35
1441030613,35,19,34
144106202,35,26,34
1441065612,35,15,35
1441437879,35,9,34
1441622839,35,22,31
1442348585,35,7,25
1442645377,35,25,30
1442650360,35,16,33
1442944073,35,21,31
1443086834,35,25,34
1443798362,35,10,32
1445235937,35,13,31
1445487872,35,12,21
1447101148,35,6,21
144770364,35,19,33
1449115257,35,16,32
1450186611,35,11,34
1450498191,35,19,29
1450514835,35,14,28
1451590183,35,21,31
1451939494,35,17,31
1452956592,35,19,33
1454551148,35,16,34
1454766510,35,2,35
1456236338,35,5,33
1456252340,35,14,32
1456428677,35,19,33
1456840800,35,29,31
1457021930,35,19,32
1457232899,35,23,33
1458077618,35,10,34
1458244073,35,13,31
1458688918,35,16,30
1458766604,35,20,32
1458777924,35,5,33
1459394441,35,17,33
1460135137,35,21,33
1460572256,35,16,28
1461495184,35,25,32
1461596294,35,6,31
1462851168,35,21,33
1463156396,35,18,32
1463715364,35,25,30
1464102469,35,16,35
1464138213,35,25,35
1464418548,35,15,27
1464956338,35,24,33
1465174519,35,24,34
1465803498,35,8,35
1466070087,35,17,34
1466260649,35,17,35
1466746727,35,19,32
146816469,35,18,33
1468467694,35,18,32
1468560161,35,16,33
1468583485,35,13,32
1468658005,35,19,35
1469525987,35,16,33
1469710462,35,18,33
1470740135,35,20,33
1471158940,35,19,32
1471658911,35,21,24
1471680260,35,21,34
1471782106,35,17,30
1471782818,35,8,35
1471978062,35,20,26
1472129600,35,18,32
1472250659,35,17,27
1472534432,35,9,27
1473040609,35,10,29
1473399827,35,9,35
1474760087,35,12,33
1476208487,35,19,34
1476503089,35,16,34
1477065018,35,15,30
1477165429,35,21,32
1477194116,35,23,28
147738952,35,13,28
1477664937,35,12,34
1477756144,35,23,32
1478305015,35,10,34
1478601004,35,22,34
1478618912,35,12,33
1478917699,35,26,32
1478928931,35,16,26
1478981155,35,23,34
147934702,35,14,32
1481755660,35,23,35
1482301199,35,13,31
1482554942,35,16,35
1483520209,35,26,34
1483784970,35,25,29
1484215115,35,19,34
1484283898,35,15,31
148428570,35,23,29
1484623285,35,16,33
1484923014,35,14,32
1484952841,35,9,28
1484969944,35,9,32
1484994055,35,7,34
14851502,35,9,33
1485155670,35,20,32
14851758,35,19,34
1485448496,35,16,35
1485682353,35,22,31
1487623014,35,19,28
1488576772,35,24,34
1488977323,35,12,31
1488983558,35,22,34
1489130218,35,8,26
1489146199,35,5,35
1489312324,35,19,23
1489312701,35,11,33
148988431,35,22,34
1491125749,35,22,30
1491728292,35,7,34
149180303,35,18,33
1493558773,35,13,31
1493740257,35,14,35
1494698356,35,18,32
1495541003,35,10,30
1495799220,35,20,32
1496219642,35,15,32
1497234327,35,21,24
1497398875,35,11,35
1499561416,35,11,27
150091295,35,22,32
1501422917,35,8,27
1501482199,35,18,34
1501678209,35,10,34
1501801548,35,19,29
1502924881,35,25,34
1503586313,35,17,31
1504210704,35,12,32
1504360256,35,22,34
1505835922,35,21,33
1506388998,35,22,31
1506714189,35,19,31
15070675,35,21,34
150742256,35,23,33
1507616978,35,22,34
1507780473,35,24,33
1508174044,35,11,33
1508490983,35,15,29
1508914318,35,21,27
1508996317,35,22,33
1509880876,35,13,35
1509910853,35,18,33
150992566,35,18,29
1512116655,35,11,35
151352788,35,18,33
151467016,35,16,34
151675447,35,14,34
1517128540,35,16,35
1517489880,35,19,30
1517637598,35,18,34
1518835478,35,13,32
151957372,35,5,33
1520326246,35,20,34
1522768544,35,16,34
1523449740,35,20,35
1525093283,35,10,34
