7.313432835820895539e-01,1.343283582089552231e-01,1.343283582089552231e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.492537313432835792e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.985074626865671585e-02,1.492537313432835792e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.970149253731343170e-02,1.343283582089552231e-01,1.940298507462686617e-01,1.492537313432835792e-02,1.492537313432835792e-02,0.000000000000000000e+00,7.462686567164178442e-02,1.194029850746268634e-01,1.641791044776119424e-01,8.955223880597014408e-02,4.477611940298507204e-02,1.492537313432835792e-02,1.492537313432835792e-02,2.724243530000000000e+08,2.724243530100000000e+10
7.214285714285714191e-01,1.535714285714285809e-01,1.250000000000000000e-01,3.571428571428571317e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.071428571428571438e-02,2.142857142857142877e-02,1.428571428571428527e-02,3.571428571428571317e-03,3.571428571428571317e-03,5.714285714285714107e-02,7.142857142857142461e-02,1.071428571428571438e-02,2.500000000000000139e-02,7.857142857142856984e-02,6.071428571428571369e-02,7.857142857142856984e-02,2.642857142857142905e-01,1.785714285714285754e-01,7.857142857142856984e-02,2.142857142857142877e-02,1.071428571428571438e-02,7.142857142857142634e-03,1.290215616000000000e+09,1.290215616000000000e+11
8.038277511961722244e-01,9.569377990430621983e-02,1.004784688995215280e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.784688995215310818e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.784688995215310818e-03,9.569377990430621636e-03,0.000000000000000000e+00,4.784688995215310818e-03,3.301435406698564612e-01,1.626794258373205626e-01,1.339712918660287133e-01,5.263157894736841813e-02,5.263157894736841813e-02,2.870813397129186664e-02,3.349282296650717833e-02,6.220095693779904150e-02,4.784688995215310992e-02,2.870813397129186664e-02,2.392344497607655496e-02,1.435406698564593332e-02,4.784688995215310818e-03,1.276793539000000000e+09,1.276793539000000000e+11
8.122065727699530058e-01,8.450704225352112520e-02,1.032863849765258274e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.694835680751173815e-03,1.079812206572769995e-01,1.455399061032863761e-01,1.784037558685445946e-01,4.225352112676056260e-02,3.755868544600939052e-02,1.079812206572769995e-01,9.389671361502346936e-02,1.596244131455399062e-01,7.981220657276995312e-02,1.877934272300469526e-02,9.389671361502347630e-03,1.408450704225352144e-02,0.000000000000000000e+00,1.140281867000000000e+09,1.140281867000000000e+11
8.134328358208955390e-01,9.328358208955224440e-02,9.328358208955224440e-02,7.462686567164178962e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.731343283582089481e-03,3.731343283582089481e-03,2.126865671641791078e-01,2.910447761194029925e-01,2.985074626865671585e-02,0.000000000000000000e+00,3.731343283582089481e-03,3.731343283582089481e-03,1.119402985074626801e-02,9.328358208955224440e-02,2.201492537313432807e-01,8.208955223880597118e-02,2.238805970149253602e-02,3.731343283582089481e-03,1.119402985074626801e-02,3.311257600000000000e+07,3.311257600000000000e+09
7.316293929712459621e-01,1.277955271565495154e-01,1.405750798722044670e-01,1.277955271565495154e-02,9.584664536741213658e-03,3.194888178913737886e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.431309904153354406e-02,4.472843450479233041e-01,1.054313099041533502e-01,1.277955271565495154e-02,6.389776357827475772e-03,0.000000000000000000e+00,3.194888178913737886e-02,1.757188498402555976e-01,8.306709265175718504e-02,4.472843450479233041e-02,3.194888178913737886e-03,3.194888178913737886e-03,3.194888178913737886e-03,3.194888178913737886e-03,1.392441660000000000e+09,1.392441660000000000e+11
7.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.392441660000000000e+09,1.392441660010000000e+11
7.792207792207792583e-01,1.341991341991342068e-01,8.658008658008657654e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.658008658008658001e-03,2.597402597402597574e-02,1.298701298701298787e-02,2.164502164502164414e-02,1.341991341991342068e-01,1.645021645021645107e-01,2.164502164502164414e-02,1.298701298701298787e-02,4.329004329004329001e-03,4.329004329004329001e-03,2.597402597402597574e-02,1.471861471861471982e-01,2.857142857142856984e-01,1.212121212121212155e-01,8.658008658008658001e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.277597130000000000e+09,1.277597130000000000e+11
6.899999999999999467e-01,1.549999999999999989e-01,1.549999999999999989e-01,1.000000000000000021e-02,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,7.000000000000000666e-02,4.000000000000000083e-02,2.500000000000000139e-02,8.500000000000000611e-02,2.500000000000000139e-02,3.500000000000000333e-02,6.500000000000000222e-02,6.500000000000000222e-02,2.500000000000000139e-02,8.500000000000000611e-02,4.000000000000000083e-02,9.500000000000000111e-02,8.999999999999999667e-02,7.000000000000000666e-02,4.000000000000000083e-02,2.999999999999999889e-02,4.000000000000000083e-02,1.246197356000000000e+09,1.246197356000000000e+11
8.672985781990520948e-01,7.109004739336492740e-02,6.161137440758293615e-02,9.478672985781991245e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.739336492890995622e-03,5.213270142180095323e-01,2.132701421800947961e-01,4.265402843601896060e-02,4.739336492890995622e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.478672985781991245e-03,1.895734597156398249e-02,3.317535545023696936e-02,7.109004739336492740e-02,4.265402843601896060e-02,2.369668246445497464e-02,4.739336492890995622e-03,5.193396200000000000e+07,5.193396200000000000e+09
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.363636363636363535e-01,2.727272727272727071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909091161e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.193396200000000000e+07,5.193396201000000000e+09
7.699530516431924987e-01,1.314553990610328738e-01,9.859154929577464144e-02,4.694835680751173815e-03,0.000000000000000000e+00,4.694835680751173815e-03,4.694835680751173815e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.694835680751173815e-03,5.164319248826291370e-02,7.981220657276995312e-02,1.314553990610328738e-01,7.511737089201878104e-02,4.694835680751173468e-02,6.572769953051643688e-02,3.755868544600939052e-02,1.408450704225352144e-02,6.572769953051643688e-02,1.784037558685445946e-01,1.032863849765258274e-01,7.511737089201878104e-02,4.225352112676056260e-02,1.408450704225352144e-02,1.396726974000000000e+09,1.396726974000000000e+11
4.000000000000000222e-01,0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00,2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.396726974000000000e+09,1.396726974010000000e+11
7.727272727272727071e-01,1.157024793388429784e-01,1.115702479338843006e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.132231404958677801e-03,0.000000000000000000e+00,2.231404958677686012e-01,2.231404958677686012e-01,5.371900826446281141e-02,4.132231404958677801e-02,2.892561983471074460e-02,2.066115702479338900e-02,2.892561983471074460e-02,5.785123966942148921e-02,9.504132231404958941e-02,1.611570247933884203e-01,5.785123966942148921e-02,0.000000000000000000e+00,4.132231404958677801e-03,1.282991725000000000e+09,1.282991725000000000e+11
4.000000000000000222e-01,2.000000000000000111e-01,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,1.499999999999999944e-01,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000278e-02,5.000000000000000278e-02,0.000000000000000000e+00,2.000000000000000111e-01,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.282991725000000000e+09,1.282991725010000000e+11
6.666666666666666297e-01,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.282991725000000000e+09,1.282991725020000000e+11
7.500000000000000000e-01,1.562500000000000000e-01,9.375000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-02,6.250000000000000000e-02,3.125000000000000000e-02,0.000000000000000000e+00,6.250000000000000000e-02,6.250000000000000000e-02,1.562500000000000000e-01,1.875000000000000000e-01,1.875000000000000000e-01,6.250000000000000000e-02,6.250000000000000000e-02,0.000000000000000000e+00,3.125000000000000000e-02,1.251011430000000000e+08,1.251011430000000000e+10
7.741935483870967527e-01,1.290322580645161255e-01,9.677419354838709409e-02,6.451612903225806446e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.516129032258064252e-02,4.516129032258064252e-02,5.161290322580645157e-02,8.387096774193548987e-02,7.741935483870968082e-02,1.419354838709677435e-01,4.516129032258064252e-02,3.870967741935484041e-02,1.290322580645161289e-02,1.225806451612903164e-01,1.290322580645161255e-01,5.806451612903226062e-02,6.451612903225806273e-02,3.870967741935484041e-02,2.580645161290322578e-02,1.290322580645161289e-02,1.251011430000000000e+08,1.251011430100000000e+10
7.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.251011430000000000e+08,1.251011430200000000e+10
8.435114503816794063e-01,8.396946564885496289e-02,7.251908396946564472e-02,7.633587786259541687e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.816793893129771104e-02,5.038167938931297218e-01,8.778625954198472636e-02,6.106870229007633349e-02,3.816793893129771104e-02,7.633587786259541687e-03,1.145038167938931296e-02,1.526717557251908337e-02,1.908396946564885552e-02,1.106870229007633627e-01,6.488549618320610390e-02,2.290076335877862593e-02,1.145038167938931296e-02,0.000000000000000000e+00,7.900262330000000000e+08,7.900262330000000000e+10
8.000000000000000444e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900262330000000000e+08,7.900262330100000000e+10
7.268518518518518601e-01,1.481481481481481399e-01,1.250000000000000000e-01,1.388888888888888812e-02,1.851851851851851749e-02,9.259259259259258745e-03,9.259259259259258745e-03,0.000000000000000000e+00,4.629629629629629373e-03,0.000000000000000000e+00,1.851851851851851749e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.703703703703703498e-02,7.407407407407406996e-02,1.018518518518518462e-01,1.435185185185185175e-01,7.407407407407406996e-02,2.777777777777777624e-02,1.851851851851851749e-02,1.388888888888888812e-02,6.944444444444444753e-02,8.796296296296296502e-02,1.296296296296296224e-01,9.722222222222222376e-02,4.629629629629629373e-02,4.629629629629629373e-03,1.565579877000000000e+09,1.565579877000000000e+11
6.853932584269663009e-01,1.573033707865168496e-01,1.573033707865168496e-01,2.247191011235954994e-02,4.494382022471909988e-02,1.123595505617977497e-02,4.494382022471909988e-02,1.123595505617977497e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.370786516853932491e-02,4.494382022471909988e-02,6.741573033707864981e-02,1.348314606741572996e-01,3.370786516853932491e-02,2.247191011235954994e-02,0.000000000000000000e+00,1.123595505617977497e-02,5.617977528089887485e-02,6.741573033707864981e-02,1.797752808988763995e-01,1.235955056179775247e-01,6.741573033707864981e-02,2.247191011235954994e-02,1.565579877000000000e+09,1.565579877010000000e+11
7.154471544715447218e-01,1.585365853658536606e-01,1.260162601626016177e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.065040650406504495e-03,8.130081300813008990e-03,6.504065040650407192e-02,6.382113821138211129e-01,1.666666666666666574e-01,2.032520325203251987e-02,2.032520325203251987e-02,4.065040650406504495e-03,3.252032520325203596e-02,2.845528455284552713e-02,1.219512195121951262e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.364630745000000000e+09,1.364630745000000000e+11
6.864406779661016422e-01,1.271186440677966045e-01,1.864406779661016977e-01,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.542372881355932368e-02,8.474576271186440649e-03,1.694915254237288130e-02,1.694915254237288130e-02,8.474576271186440649e-03,3.389830508474576259e-02,2.033898305084745894e-01,2.203389830508474534e-01,8.474576271186440649e-03,4.237288135593220151e-02,1.694915254237288130e-02,3.389830508474576259e-02,5.084745762711864736e-02,5.932203389830508627e-02,1.101694915254237267e-01,5.932203389830508627e-02,5.084745762711864736e-02,1.694915254237288130e-02,8.616206940000000000e+08,8.616206940000000000e+10
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.616206940000000000e+08,8.616206940100000000e+10
6.796116504854369245e-01,1.553398058252427050e-01,1.650485436893203983e-01,1.941747572815533812e-02,0.000000000000000000e+00,9.708737864077669061e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.708737864077669061e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.708737864077669061e-03,9.708737864077669061e-03,3.106796116504854099e-01,1.747572815533980639e-01,2.912621359223301065e-02,0.000000000000000000e+00,9.708737864077669061e-03,9.708737864077669061e-03,7.766990291262135249e-02,4.854368932038834877e-02,1.650485436893203983e-01,6.796116504854368690e-02,1.941747572815533812e-02,2.912621359223301065e-02,8.616206940000000000e+08,8.616206940200000000e+10
5.999999999999999778e-01,1.199999999999999956e-01,2.800000000000000266e-01,4.000000000000000083e-02,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.199999999999999956e-01,1.199999999999999956e-01,3.200000000000000067e-01,8.000000000000000167e-02,8.000000000000000167e-02,1.199999999999999956e-01,8.616206940000000000e+08,8.616206940300000000e+10
5.789473684210526550e-01,2.105263157894736725e-01,2.105263157894736725e-01,1.315789473684210453e-02,6.578947368421052266e-02,1.315789473684210453e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,2.631578947368420907e-02,1.184210526315789408e-01,3.947368421052631360e-02,1.315789473684210453e-02,1.315789473684210453e-02,9.210526315789473173e-02,3.947368421052631360e-02,1.447368421052631637e-01,1.578947368421052544e-01,1.710526315789473728e-01,0.000000000000000000e+00,2.631578947368420907e-02,3.947368421052631360e-02,1.259626029000000000e+09,1.259626029000000000e+11
3.771929824561403577e-01,2.807017543859648967e-01,3.421052631578947456e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.508771929824561209e-02,1.754385964912280604e-02,2.631578947368420907e-02,3.508771929824561209e-02,0.000000000000000000e+00,9.649122807017543324e-02,1.052631578947368363e-01,5.263157894736841813e-02,2.631578947368420907e-02,6.140350877192982115e-02,5.263157894736841813e-02,3.508771929824561209e-02,9.649122807017543324e-02,2.192982456140350755e-01,1.052631578947368363e-01,1.754385964912280604e-02,8.771929824561403022e-03,8.771929824561403022e-03,1.259626029000000000e+09,1.259626029010000000e+11
